deal_id	has_MR	prom_length	price	discount_pct	coupon_duration	featured	limited_supply	revenue	ps	ps_logit	revenue_scaled	ps_quintile	log_revenue
dhoonya-dance-nyc	1	3	35	56	186	0	0	9450	0.46278282046254215	-0.14914457015400273	-0.06582748160517295	5	9.153770020487789
merchants-house-museum	1	3	5	50	131	0	1	1550	0.4003796661762676	-0.403883415591893	-0.501843655474192	5	7.346010209913293
save-the-bay-boston	1	5	15	52	180	0	0	450	0.34900833123684316	-0.6234010508715344	-0.5625547682913971	4	6.1092475827643655
pickwick-theatre-3	1	2	15	46	57	0	1	15000	0.4036778792745139	-0.3901637606821465	0.24048767851799863	5	9.615805480084347
ecotarium-boston	1	5	12	50	172	0	1	3000	0.27358688972155465	-0.9764996084990962	-0.4218153703969669	3	8.006367567650246
massacre-haunted-house-chicago	1	3	17	51	9	1	0	6970	0.4329021068001847	-0.27002031882193106	-0.20270344504759916	5	8.84937050375457
chicago-race-factory-1	1	3	30	59	186	1	0	28800	0.5443267194633779	0.17777359116300553	1.002136184770209	5	10.268130666124037
south-shore-pottery-1	1	5	25	55	186	0	0	3000	0.32914940667964526	-0.7120346781380448	-0.4218153703969669	3	8.006367567650246
stratagem-laser-missions	1	4	20	60	185	0	1	10600	0.32071741285988775	-0.7504768206954995	-0.0023567727508220747	3	9.268609280100158
micro-ice-training-center	1	5	28	50	95	0	1	1960	0.20020135472865333	-1.385036368842393	-0.4792149679695973	1	7.580699752224563
strike-10-lanes	1	3	6	54	186	0	0	2820	0.5289583725801723	0.11596326694242653	-0.4317499161306914	5	7.944492163932159
gl-nutcracker-noble-horse	1	2	11	50	67	0	0	11000	0.5035653059142725	0.014261465371407715	0.019719995546343443	5	9.305650551780507
tristate-speedway-1	1	5	20	56	124	0	0	6400	0.2900317119393547	-0.8952300358174523	-0.23416283987106	3	8.764053269347762
tango-21	1	2	25	55	185	0	0	7000	0.5669947003773266	0.2695999896659452	-0.20104768742531173	5	8.85366542803745
great-american-cooking-expo	1	3	20	50	13	0	1	20000	0.27925914542074737	-0.9481394603291514	0.5164472822325676	3	9.903487552536127
competitive-athlete-training-zone	1	5	35	84	124	0	1	25200	0.16617749555426006	-1.6129640878603877	0.8034452700957193	1	10.134599273499514
ultimate-battleground	1	4	25	50	369	0	1	2500	0.48339822960389817	-0.06643150179181803	-0.4494113307684238	5	7.824046010856292
hollywood-stunts-nyc	1	3	19	58	185	0	0	5700	0.4922434403836068	-0.03102872771747776	-0.2727971843910997	5	8.648221453822641
novembeerfest	1	2	10	50	19	0	1	4200	0.37456253976603854	-0.5126925568844891	-0.35558506550547037	4	8.34283980427146
haunted-house-nyc-1	1	2	15	50	2	0	1	1800	0.3508052780172215	-0.6155013995307291	-0.4880456752884635	4	7.495541943884256
irish-american-news-inc	1	3	20	50	11	0	1	1800	0.2778444473482345	-0.955179147397765	-0.4880456752884635	3	7.495541943884256
imagine-that-nyc	1	3	10	52	185	0	0	900	0.523467580766502	0.09393934358855881	-0.5377184039570859	5	6.802394763324311
bella-voce-chicago	1	2	30	50	14	0	1	6300	0.33132956188469775	-0.7021777848081374	-0.2396820319453514	4	8.748304912379623
jump-zone-chicago-2	1	3	30	50	95	0	1	30000	0.3218123744918719	-0.745455295642073	1.0683664896617058	3	10.308952660644293
gl-shake-rattle-roll	1	3	26	62	237	0	0	6240	0.5150196768241844	0.06009678801649878	-0.24299354718992622	5	8.738735461363474
the-peoples-choice-family-fun-center	1	3	39	63	185	0	1	7410	0.35224322155608523	-0.6091933766685357	-0.17841899992071708	4	8.910585718290132
chicago-blues-bluegrass-festival	1	3	40	49	75	0	1	18400	0.29031418800642467	-0.8938586103388313	0.42814020904390554	3	9.820105943597078
cooks-arts-crafts-shoppe-1	1	2	25	55	185	0	1	1750	0.47577003284322206	-0.09699584345584351	-0.4908052713256092	5	7.4673710669175595
aurora-roller-skate-center	1	2	12	73	185	0	1	5400	0.46801174086797254	-0.12812803686972096	-0.2893547606139738	5	8.594154232552366
the-clayroom-boston	1	6	45	55	363	0	1	5850	0.27770202943856254	-0.9558890530524574	-0.2645183962796626	3	8.674196940225903
hitting-zone-chicago	1	2	12	52	124	0	1	2640	0.4560708797964221	-0.17617070903837545	-0.4416844618644159	5	7.878534196140362
international-museum-surgical-science	1	3	20	50	369	0	1	6000	0.5756459907193162	0.30492483788397645	-0.25623960816822555	5	8.699514748210191
lahouts-country-clothing-and-ski-shop	1	7	20	56	185	0	1	1600	0.1539585312126582	-1.7038850875720732	-0.49908405943704626	1	7.3777589082278725
gl-illinois-philharmonic-orchestra	1	2	25	55	12	0	1	1250	0.33049905538874996	-0.7059287748908752	-0.5184012316970661	4	7.1308988302963465
cvcinemart-enterprises-nyc	1	3	9	59	189	0	1	9000	0.42420405300466735	-0.3055387426914131	-0.09066384593948415	5	9.104979856318357
cpx-sports-paintball-3	1	3	30	67	185	0	1	21300	0.36271699873555857	-0.5635909165168066	0.5881967791983556	4	9.966462351697517
gl-big-east-new-york	1	2	15	58	3	0	1	1050	0.33727219629739763	-0.675474044919868	-0.5294396158456488	4	6.956545443151569
one-stop-fun-boston-2	1	5	25	50	186	0	1	14750	0.26135308584063494	-1.03894770568268	0.22668969833227018	2	9.598998361767967
gl-irving-plaza-english-beat	1	2	19	50	10	0	1	1140	0.34939039876884853	-0.6217198533067002	-0.5244723429787866	4	7.038783541388542
krush-skate-park	1	3	12	50	185	0	1	2400	0.43193224367150257	-0.27397196832758025	-0.4549305228427152	5	7.783224016336037
glowgolf-2	1	5	16	56	191	0	1	16000	0.2705923838443079	-0.9916191500902798	0.2956795992609124	2	9.680344001221918
homewoodflossmoor-ice-arena	1	3	14	50	158	0	1	2800	0.40463328761617906	-0.38619634477906883	-0.4328537545455497	5	7.937374696163295
gl-tap-root-shop-class	1	2	7	50	4	0	1	420	0.36825567242522045	-0.5397073083612699	-0.5642105259136845	4	6.040254711277414
illinois-holocaust-museum-1	1	3	6	50	184	0	0	30000	0.5351095794738654	0.14066982433553643	1.0683664896617058	5	10.308952660644293
staten-island-skating-pavilion-2	1	2	14	50	129	0	1	2240	0.4601131929518658	-0.1598869701611927	-0.46376123016158144	5	7.7142311448490855
gl-andre-rieu-verizon-wireless-arena	1	6	44	50	7	0	1	9240	0.10333777439306559	-2.1606762451758263	-0.07741778496118484	1	9.131297164635729
gl-ticketcity-legends-classic-nyc	1	2	17	51	371	0	1	1360	0.6588549616525942	0.6581957024877418	-0.5123301204153455	5	7.215239978730097
gl-chicago-express-hockey	1	2	19	54	2	0	1	2470	0.33589875033081107	-0.6816248460428749	-0.45106708839071125	4	7.8119734296220225
gl-house-of-hope-chicago	1	2	19	51	4	0	1	8550	0.34281480694954203	-0.6507754756279699	-0.11550021027379535	4	9.053686561930807
village-divers-new-york	1	3	20	83	190	0	1	4800	0.3573157568566561	-0.5870336715661076	-0.3224699130597221	4	8.476371196895983
museum-of-sex-new-york	1	6	19	50	187	1	1	95000	0.26805944145770916	-1.0044905540852334	4.655841337951102	2	11.461632170582678
boston-tower-hill	1	6	11	52	187	0	1	5720	0.22108311751331414	-1.2593656143155194	-0.2716933459762414	2	8.651724084373843
gl-la-boheme-american-chamber-opera	1	2	20	50	4	0	1	1400	0.3426666383131966	-0.6514332150251447	-0.510122443585629	4	7.24422751560335
gl-irving-plaza-architecture	1	2	15	48	3	0	1	1350	0.3552345266269074	-0.5961084337655607	-0.5128820396227747	4	7.2078598714324755
boston-amesbury-sports-park	1	3	24	50	93	1	1	24000	0.40295373856059413	-0.39317283753478044	0.7372149652042228	5	10.085809109330082
rocket-ice-arena-1-chicago	1	2	8	56	190	0	1	8000	0.51468825304601	0.058769921814556605	-0.14585576668239794	5	8.987196820661973
rialto-square-theatre	1	2	17	55	7	0	1	4930	0.3419146277656692	-0.6547735884615613	-0.3152949633631433	4	8.503094267036737
queens-archery	1	3	14	53	189	0	0	14000	0.5164203316576647	0.06570495455993097	0.18529575777508484	5	9.546812608597396
aviator-sports-and-events-center-1	1	3	12	54	165	0	1	8760	0.40706423235024264	-0.37611508347543393	-0.10390990691778346	5	9.077951183930438
gl-architecture-helsinki-metro	1	2	17	60	5	0	1	1530	0.33148061089500114	-0.701496081107328	-0.5029474938890502	4	7.333023014386481
medieval-times	1	2	39	42	2	0	1	27690	0.31902152452492394	-0.7582721229098225	0.9408731527455748	3	10.228826616165007
got-air-scuba	1	3	22	71	317	0	0	7480	0.5755745586535388	0.3046324227725692	-0.17455556546871312	5	8.919988070968524
grand-prix-nyc	1	3	19	61	187	1	1	19000	0.4733656812734101	-0.10663821501667417	0.4612553614896538	5	9.852194258148577
tafts-tackle-and-charter-services	1	6	79	74	107	0	1	10270	0.09112545586439591	-2.299969876456712	-0.020570106595983628	1	9.236982302922604
gl-peter-pan-city-hall-plaza	1	7	100	50	9	1	1	85000	0.06564801370090162	-2.6555458818256317	4.103922130521964	1	11.350406535472453
sledventures-boston	1	5	79	47	108	0	1	32390	0.147571309407902	-1.7537780456930112	1.2002751802372698	1	10.385605012165374
gl-baroque-garden-of-roses-chamber-orchestra-nyc	1	3	20	50	12	0	1	2400	0.278551245031266	-0.9516593038634582	-0.4549305228427152	3	7.783224016336037
monster-mini-golf-boston-2	1	5	16	50	371	0	0	8640	0.5140382809680545	0.056167885899270166	-0.11053293740693311	5	9.064157861798101
la-grange-theatre-chicago	1	4	5	55	190	0	1	25000	0.3625576628682514	-0.5642802897577263	0.7924068859471366	4	10.126631103850338
gl-boston-college	1	3	8	47	9	1	1	8000	0.37109521343399376	-0.5275212028685451	-0.14585576668239794	4	8.987196820661973
zip-aviation-new-york	1	4	149	39	130	1	0	41720	0.2293980917009416	-1.2117130225624013	1.7152158007686553	2	10.63873590911471
kendall-square-ice-skating	1	6	14	53	493	1	0	14000	0.6126201190305817	0.4583392197510937	0.18529575777508484	5	9.546812608597396
chicago-school-of-shoemaking	1	6	35	53	186	0	1	2450	0.18586808162206656	-1.477085231267796	-0.45217092680556953	1	7.803843303538772
city-ice-pavilion-1-ny	1	3	6	54	99	0	0	6000	0.4525771926460499	-0.1902631205422423	-0.25623960816822555	5	8.699514748210191
beadles-1-boston	1	4	20	50	188	0	0	6600	0.42703568752180987	-0.29395584581648376	-0.22312445572247727	5	8.794824928014517
leafs-ice-centre	1	4	10	50	187	0	0	4300	0.44731314342840867	-0.2115326842247324	-0.350065873431179	5	8.366370301681654
chicagos-finest-river-walk-tour-1	1	5	20	50	154	1	1	20000	0.3098426869907276	-0.8008548541171893	0.5164472822325676	3	9.903487552536127
gl-second-city	1	4	35	50	103	1	1	35000	0.3141266922738641	-0.7808965449431443	1.3443260933762746	3	10.46310334047155
craftboston-holiday	1	5	15	50	11	0	1	3750	0.17236223186284028	-1.568977319060267	-0.38042142983978156	1	8.229511118964457
gauntlet-warbirds-chicago-4	1	3	234	40	277	0	1	28080	0.144461820519867	-1.7787154658155573	0.9623980018353112	1	10.242812858139747
chicago-botanic-garden-3	1	3	30	54	17	1	1	30000	0.32213160380449474	-0.743992993679435	1.0683664896617058	3	10.308952660644293
nashoba-valley-ski-area	1	5	27	50	97	0	1	27000	0.20271641788892217	-1.369402381261174	0.9027907274329642	1	10.203592144986466
shedd-aquarium-3	1	3	32	49	23	1	1	160000	0.33172804264080313	-0.7003797279216538	8.2433161862405	4	11.982929094215963
gl-le-dance-on-stage-at-kingsborough	1	3	16	52	3	0	1	800	0.27591142897834603	-0.9648338158526552	-0.5432375960313773	3	6.684611727667927
gl-radio-city-christmas-msge	1	5	42	51	5	1	1	210000	0.17911974270795417	-1.5223227131216217	11.00291222338619	1	12.254862809699606
ocean-explorium-1-boston	1	5	15	52	375	0	0	2550	0.5157369101539834	0.06296843831824095	-0.4466517347312781	5	7.843848638152472
charmingfare-farm-2	1	5	30	50	20	0	1	2700	0.15892970620480945	-1.666213234940595	-0.43837294661984105	1	7.90100705199242
glenwood-roller-rink-and-tinley-park-roller-rink	1	3	12	52	61	0	1	2880	0.3260059415260049	-0.7263056888124528	-0.42843840088611657	3	7.965545573129992
gl-wearing-lorcas-tie-aeny-el-puente	1	3	20	50	6	0	1	600	0.2743270616312341	-0.9727783650692974	-0.55427598017996	3	6.396929655216146
gx-melrose-park-indoor-grand-prix	1	7	25	73	723	0	0	25000	0.5935097082765212	0.37849352548128307	0.7924068859471366	5	10.126631103850338
museum-of-contemporary-art-4	1	4	35	53	210	1	1	35000	0.3945841933914756	-0.42808297011863666	1.3443260933762746	5	10.46310334047155
gl-midtown-theater	1	2	29	51	3	0	1	2320	0.3229520309999195	-0.7402383242883344	-0.4593458765021483	3	7.749322464660356
joyce-walks-chicago-2	1	3	25	50	119	1	1	2250	0.42305342347951425	-0.3102512061554162	-0.4632093109541523	5	7.718685495198466
gl-nyc-dueling-pianos	1	3	25	58	84	0	0	5000	0.3921940975004054	-0.4380987277580729	-0.31143152891113934	4	8.517193191416238
scuba-sensations	1	4	39	51	374	0	1	5070	0.4558430753483577	-0.17708905241219677	-0.30756809445913535	5	8.531096096585228
unity-temple-1	1	2	10	50	130	1	1	8900	0.5463085085942008	0.1857664175238081	-0.09618303801377553	5	9.093806555720231
luke-adams-glass-2	1	4	95	50	373	0	1	47500	0.3420992547051344	-0.6539531635369968	2.034225102662697	4	10.768484990022733
gl-kenny-rogers-genesee-theatre	1	3	29	50	8	0	1	8120	0.2605547207975769	-1.0430873826141362	-0.1392327361932483	2	9.002085433155724
gx-cape-ann-whale-watch-boston	1	8	58	40	325	0	0	16820	0.20221713132333366	-1.3724944383922635	0.3409369742701017	1	9.73032393352694
gl-ralphs-world	1	4	29	44	5	0	1	2030	0.20843044183390574	-1.3344123836372375	-0.4753515335175933	2	7.615791072035833
fun-station	1	2	10	47	94	0	1	1300	0.44401212682080965	-0.22489460846520637	-0.5156416356599204	5	7.170119543449628
the-badlandz	1	3	23	50	207	0	1	5980	0.42774126868513956	-0.2910727162114999	-0.25734344658308383	5	8.696175846944678
gl-chicago-a-cappella	1	2	14	50	4	0	1	1540	0.3543740284164163	-0.5998674119495103	-0.5023955746816211	4	7.3395376954076745
the-new-400-theater-1-chicago	1	3	14	50	190	0	1	14000	0.43203299817069774	-0.27356135168125917	0.18529575777508484	5	9.546812608597396
gl-lawlawpalooza-chicago-bar-association	1	2	22	51	2	0	1	1980	0.3354587256361	-0.6835980642344005	-0.478111129554739	4	7.590852123688581
stambrys-crecent-moon-soap-company	1	5	45	50	174	0	1	6750	0.22216884188999167	-1.2530718383464747	-0.21484566761104018	2	8.817297783866575
rialto-square-theatre-1	1	2	21	59	4	0	1	7140	0.32487517554721174	-0.731456565576627	-0.1933208185213038	3	8.87346805533363
sky-high-sports	1	2	9	53	189	0	1	45000	0.5176090795653352	0.07046546111393658	1.8962453008054125	5	10.714417768752456
gl-rosemont-theatre	1	4	30	51	8	0	1	600	0.19972674490383177	-1.3880030813549387	-0.55427598017996	1	6.396929655216146
melrose-park-indoor-grand-prix-1-chicago	1	3	25	73	720	0	0	25000	0.8430995275052147	1.6814733433294258	0.7924068859471366	5	10.126631103850338
lahouts-country-clothing-and-ski-shop-1	1	6	30	50	109	0	1	3300	0.15691917101150218	-1.6813319975000782	-0.4052577941740928	1	8.101677747454572
vendetta-paintball-3	1	4	15	57	186	0	0	4500	0.4222411530812274	-0.31357995813008294	-0.33902748928259624	5	8.411832675758411
gl-teatro-luna	1	3	11	52	1	0	1	660	0.2831475279150538	-0.9289020003582397	-0.5509644649353852	3	6.492239835020471
bobbys-bike-hike-chicago-2	1	3	49	51	327	0	1	3430	0.47500089575984	-0.1000798665378967	-0.398082844477514	5	8.140315540159985
gl-surround-sound-ngine-media-group	1	3	30	57	7	0	1	2400	0.24772970260352167	-1.1107574544690635	-0.4549305228427152	2	7.783224016336037
chicago-photo-safaris-3	1	3	59	50	386	1	0	35400	0.6690599958054426	0.7039366331976219	1.3664028616734403	5	10.474467099121865
gl-elmhurst-symphony-orchestra	1	3	18	50	34	0	1	180	0.2979593699649158	-0.8570341450835026	-0.5774565868919839	3	5.19295685089021
whitestone-lanes-1-ny	1	3	9	53	191	0	1	4770	0.43760698954243404	-0.2508796889302161	-0.3241256706820095	5	8.470101583882387
art-glass-and-more	1	3	70	52	191	0	1	9800	0.3170860967986649	-0.7671954590837388	-0.046510309345153114	3	9.190137664658664
shedd-aquarium-4	1	2	20	50	8	1	1	20000	0.4183385611250226	-0.3295974987876477	0.5164472822325676	5	9.903487552536127
gl-windy-city-circus	1	3	42	52	70	1	1	1050	0.3441849239726454	-0.6446997702815964	-0.5294396158456488	4	6.956545443151569
boston-battlegroundz-paintball	1	5	39	64	188	0	1	18330	0.2203994517016927	-1.2633400814065778	0.42427677459190155	2	9.816294340833752
centennial-ice-arena-in-highland-park	1	2	9	50	165	0	1	1890	0.5024497053078436	0.009798899636871554	-0.4830784024216012	5	7.5443321080536885
gl-chicago-blackhawks-1	1	3	110	60	19	1	1	1100	0.18662109699583393	-1.4721167143118694	-0.5266800198085031	1	7.003065458786462
cape-ann-lanes-1	1	4	35	59	188	0	1	6300	0.2971523389999093	-0.8608952366662355	-0.2396820319453514	3	8.748304912379623
circle-of-stones-chicago-1	1	2	30	54	252	0	1	2400	0.5259264091764876	0.10379873189509624	-0.4549305228427152	5	7.783224016336037
victory-archers-1-ny	1	4	10	50	187	0	1	4400	0.3593633353915122	-0.5781285173465213	-0.3445466813568876	4	8.389359819906353
metropolitan-room	1	4	49	60	124	0	1	8330	0.22891956591917237	-1.2144219911537661	-0.1276424328372364	2	9.027618735160889
d-d-dive-shop	1	2	160	51	161	0	1	8000	0.2124941378930237	-1.3099564130192594	-0.14585576668239794	2	8.987196820661973
whaleback	1	5	40	50	130	1	0	8400	0.3338948815463092	-0.6906212760708733	-0.12377899838523243	4	9.035986984831405
wilmette-theatre-chicago	1	3	12	50	187	0	1	12000	0.4336603699629771	-0.2669322812589674	0.07491191628925724	5	9.392661928770137
cornerstone-ranch-boston-4	1	4	22	54	186	1	1	11440	0.3992071200410232	-0.40876986939354887	0.044004440673225516	5	9.344871264933788
gx-chicagoland-skydiving-center	1	7	125	46	193	0	0	67500	0.10600949878085988	-2.132166448845133	3.138063517520973	1	11.119882876860622
chicago-detours-2	1	3	25	52	158	1	1	20750	0.4529272115048512	-0.18885043054832235	0.557841222789753	5	9.940301525658844
monkey-zone-chicago	1	3	10	55	186	0	1	6200	0.4272827103594245	-0.2929463293452155	-0.24520122401964278	5	8.732304571033183
gl-harvard-athletics	1	4	16	47	3	0	1	3840	0.22208866689549386	-1.2535358473882676	-0.37545415697291934	2	8.253227645581772
fun-city-new-york	1	3	19	62	129	0	1	6270	0.34830865115168275	-0.6264820432221561	-0.24133778956763882	4	8.743531633626967
xtreme-trampolines-1	1	2	17	55	112	0	0	17000	0.5203402224511048	0.08140581576241404	0.3508715200038262	5	9.740968623038354
custom-rides-car-show	1	2	12	54	13	0	1	5880	0.35830087757907064	-0.5827464635772627	-0.2628626386573752	4	8.679312040892672
the-discovery-museums-1	1	4	21	50	141	0	0	15120	0.3850938005755361	-0.4679827924414969	0.2471107090071483	4	9.623773649733524
jenks-productions-boston	1	7	12	50	8	0	0	1560	0.13658742175694202	-1.8439277892291115	-0.5012917362667628	1	7.352441100243583
gl-loyola-mens-basketball	1	3	15	61	5	0	1	2250	0.2649049207649801	-1.0206288783103128	-0.4632093109541523	2	7.718685495198466
gl-gorilla-tango-theatre	1	3	20	50	102	0	1	8400	0.3464063351410982	-0.6348733857758699	-0.12377899838523243	4	9.035986984831405
gl-mckay-arts-management	1	2	12	75	4	0	1	120	0.31408440208479427	-0.7810928388100661	-0.5807681021365586	3	4.787491742782046
frames-bowling-lounge-1	1	6	26	52	124	1	0	26000	0.281774174473051	-0.9356780894438589	0.8475988066900504	3	10.165851817003619
gl-dominican-university	1	2	12	56	11	0	1	360	0.353050011174262	-0.6056592728767374	-0.5675220411582593	4	5.886104031450156
gl-webster-hall	1	3	10	79	187	0	1	4200	0.38227480568653055	-0.47990395258124563	-0.35558506550547037	4	8.34283980427146
cornerstone-ranch-boston-6	1	4	22	54	185	0	0	3740	0.4125460020515804	-0.3534502219063379	-0.3809733490472107	5	8.226840890408578
gl-made-in-america-lsso	1	2	9	50	7	0	1	360	0.366714814069868	-0.5463363787835616	-0.5675220411582593	4	5.886104031450156
gl-ph-productions	1	3	10	55	99	0	0	2400	0.4421164638670107	-0.23257688370809596	-0.4549305228427152	5	7.783224016336037
gl-romantic-abandon-renovo	1	2	25	51	12	0	1	500	0.3375609358226029	-0.6741825304291519	-0.5597951722542515	4	6.214608098422191
gl-dance-chicago	1	3	28	50	14	0	1	840	0.26632006879581227	-1.0133740208956916	-0.5410299192016608	2	6.733401891837359
pickwick-theatre-chicago-1	1	4	15	46	85	0	0	15000	0.35852266259730126	-0.5817819828253058	0.24048767851799863	4	9.615805480084347
wild-fun-center	1	3	16	50	188	0	0	2720	0.517194765118294	0.06880619334670494	-0.43726910820498277	5	7.908387159290043
gl-loyola-mens-basketball-chicago	1	2	15	61	5	0	1	750	0.3335340611699797	-0.6922440411975472	-0.5459971920685229	4	6.620073206530356
gl-gingerbread-house-red-tape	1	2	12	54	4	0	1	480	0.35105044498548177	-0.6144250553860213	-0.5608990106691097	4	6.173786103901937
gl-harlem-globetrotters-nyc	1	3	39	45	11	0	1	8190	0.2537354351610136	-1.0787880515601216	-0.1353693017412443	2	9.010669176847115
gl-northeastern-mens-basketball	1	4	10	50	125	0	1	900	0.3108049416259861	-0.7963588164735266	-0.5377184039570859	3	6.802394763324311
gl-windy-city-circus-1	1	4	20	50	5	0	1	500	0.2133779230572916	-1.3046830457163696	-0.5597951722542515	2	6.214608098422191
lets-go-paragliding	1	6	99	58	73	0	1	18810	0.0783813442823068	-2.464545589028359	0.4507688965485002	1	9.842143922295076
spare-time-chicago-3	1	4	12	74	166	0	0	12000	0.3791599185423789	-0.49311546624071884	0.07491191628925724	4	9.392661928770137
dc-gmt-slice-chicago-tours	1	7	22	51	106	0	1	10340	0.12352565982777228	-1.9594585222303473	-0.01670667214397966	1	9.24377514806242
slice-of-chicago-pizza-tours-3	1	3	22	51	83	0	1	6820	0.3258807350784735	-0.7268755750683364	-0.21098223315903622	3	8.827614750837508
3rd-coast-cruising-1	0	3	75	50	378	1	1	3750	0.5428132143187793	0.17167324359968808	-0.38042142983978156	5	8.229511118964457
516-skydive-new-york	0	7	145	39	170	0	1	130500	0.0632069123544301	-2.696048765700073	6.6151545243245415	1	11.779128505744886
92nd-st-y-nyc	0	3	29	82	125	0	0	29000	0.3731703461769268	-0.5186398116722651	1.0131745689187919	4	10.275051108968611
above-all-cruises-ny	0	4	39	51	207	0	1	35100	0.3175827364221867	-0.764902922641389	1.349845285450566	3	10.465956409453957
adaptive-adventures	0	3	10	0	5	0	1	200	0.3790630145048406	-0.4935271477060109	-0.5763527484771256	4	5.298317366548036
adirondack-tubing-adventures-3	0	5	22	49	106	0	1	880	0.2163922699198969	-1.2868157257739554	-0.5388222423719442	2	6.779921907472252
affairs-afloat-2	0	4	9	63	157	0	1	9000	0.3146853516786235	-0.7783048173637108	-0.09066384593948415	3	9.104979856318357
air-ventures-new-york-1	0	7	299	46	205	0	0	8970	0.026979269428755826	-3.585336615626862	-0.09231960356177156	1	9.101640955052842
american-flyers-2	0	4	149	62	364	0	1	47680	0.22357333459457177	-1.2449627164116372	2.0441596483964215	2	10.772267301739232
american-princess-cruises-1	0	3	13	52	83	0	0	5330	0.42779147788353494	-0.29086759844852594	-0.2932181950659778	5	8.58110651715989
amf-bowling-chicago	0	3	15	64	84	0	0	4200	0.4013663782933487	-0.39977508932459915	-0.35558506550547037	5	8.34283980427146
amf-bowling-new-york	0	3	15	64	90	0	0	7350	0.40645108759363796	-0.37865602811876	-0.1817305151652919	5	8.902455592206882
amf-new-york	0	4	15	64	75	0	0	4800	0.31868132667417753	-0.7598385182461239	-0.3224699130597221	3	8.476371196895983
ballymeade-country-club-2	0	4	80	50	370	1	0	67200	0.5346329502856115	0.13875398877123005	3.121505941298099	5	11.115428526511241
battleground-z-paintball	0	4	39	64	186	0	1	3510	0.28049755193340387	-0.9419949313624256	-0.3936674908180809	3	8.163371316459912
berry-dive-center-1	0	6	157	50	92	0	1	9420	0.05558535722198011	-2.8326455026842248	-0.06748323922746036	1	9.150590367570409
biplane-rides-over-atlanta-inc-1	0	5	87	50	153	0	1	174	0.15604573411541492	-1.6879491740963553	-0.5777877384164413	1	5.159055299214529
blastcamp-paintball	0	3	39	61	186	0	1	5850	0.3566806506225546	-0.589800410903368	-0.2645183962796626	4	8.674196940225903
boating-in-boston-6	0	5	35	53	61	1	1	10500	0.21739289536471315	-1.2809244938430764	-0.007875964825113454	2	9.259130536145614
boobs-and-tubes-1	0	3	119	51	28	0	0	1190	0.1998042439118596	-1.3875182860561686	-0.5217127469416409	1	7.081708586105575
boston-chocolate-walking-tours-2	0	6	20	50	365	0	1	13600	0.3330751906765909	-0.6943090475915463	0.16321898947791932	4	9.517825071724143
boston-firearms	0	5	35	59	249	0	1	24850	0.27397061796667155	-0.9745696181863024	0.7841280978356995	3	10.120613031524774
boston-gliders-3	0	5	30	50	379	1	0	27300	0.5675256109210807	0.271762769097513	0.9193483036558384	5	10.21464198117305
boston-harbor-cruises-5	0	5	28	42	74	0	1	28000	0.19853743482120995	-1.395460594139385	0.9579826481758781	1	10.239959789157341
boston-night-tour-salem	0	5	13	50	207	0	1	13000	0.2969426624437722	-0.8618993853109737	0.13010383703217104	3	9.472704636443673
boston-photo-walks-3	0	6	29	52	187	0	1	1450	0.1955940017338977	-1.4140630235424243	-0.5073628475484833	1	7.27931883541462
boston-strolls-1	0	5	14	53	156	0	1	700	0.25467817998866693	-1.0738153894195048	-0.5487567881056686	2	6.551080335043404
bowl-o-rama	0	4	29	64	157	0	1	6960	0.2772532794578468	-0.958127388731257	-0.2032553642550283	3	8.847934753328465
brockton-rox	0	5	16	50	30	0	1	2400	0.18083587740472082	-1.5106945924210482	-0.4549305228427152	1	7.783224016336037
brooklyn-creative	0	3	35	61	187	0	0	2800	0.45380523108307114	-0.18530753219684937	-0.4328537545455497	5	7.937374696163295
calvo-studio-1	0	5	79	65	44	0	1	1580	0.10698582243893885	-2.1219061319663823	-0.5001878978519045	1	7.365180126021013
cambridge-historical-tours	0	5	15	50	88	0	1	6000	0.21451033743311274	-1.2979493669186632	-0.25623960816822555	2	8.699514748210191
canlan-ice-sports-6	0	4	148	51	8	0	1	1480	0.0830103762405736	-2.4021305418424217	-0.505707089926196	1	7.299797366758161
cape-ann-lanes-2	0	5	35	59	188	0	1	6300	0.23338771872862205	-1.1892800737790012	-0.2396820319453514	2	8.748304912379623
capt-john-whale-watching	0	5	53	41	101	0	1	53000	0.18133248300411822	-1.5073457704128217	2.337780666748723	1	10.87804719253426
caravan-beads-of-chicago-2	0	3	25	50	100	0	1	6500	0.335171989365946	-0.6848845754075117	-0.22864364779676863	4	8.779557455883728
cartland-cape-cod-1	0	5	21	51	32	0	1	9660	0.17442821043810136	-1.5545629690308949	-0.05423717824916104	1	9.175748927206564
central-park-sightseeing-1	0	4	10	50	187	0	1	10000	0.3593633353915122	-0.5781285173465213	-0.03547192519657035	4	9.210340371976184
ceramics-a-la-carte-1	0	4	20	50	106	0	1	5000	0.2790499921070227	-0.9491788487514091	-0.31143152891113934	3	8.517193191416238
chaino-lakes-riding-stable	0	3	7	50	127	0	0	7000	0.4828678199766951	-0.06855555763254216	-0.20104768742531173	5	8.85366542803745
charles-river-canoe-kayak-3	0	5	55	50	111	0	1	20350	0.17353690389298324	-1.5607649861338442	0.5357644544925875	1	9.920836190870741
charles-river-museum-industry	0	4	7	50	189	0	1	2940	0.3669541535473254	-0.5453059287400909	-0.4251268856415418	4	7.986164860332727
